APPCH:010,A,R19,FST,FST,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R19,FST,TIFME,K4,P,C,EY  , ,020,TF, , , , , ,      ,    ,    ,2260,0387,+,10000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R19,FST,TIFME,K4,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1937,0070,+,08000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R19,MRF,MRF,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R19,MRF,TIFME,K4,P,C,EY  , ,020,TF, , , , , ,      ,    ,    ,0393,0254,+,10000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R19,MRF,TIFME,K4,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1937,0070,+,08000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R19, ,TIFME,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R19, ,RUWEL,K4,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1937,0060,+,06500,     ,     , ,   ,    ,   ,RW19,K4,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R19, ,RW19,K4,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1937,0063, ,04490,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R19, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1937,    ,+,05200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R19, ,ODKAE,K4,P,C,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,165,    ,   , , , , , ,A,J,S;
APPCH:060,R,R19, ,ODKAE,K4,P,C,EE  ,L,   ,HM, , , , , ,      ,    ,    ,2328,0070,+,09000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R23,FST,FST,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R23,FST,ODKAE,K4,P,C,EY  , ,020,TF, , , , , ,      ,    ,    ,2130,0368,+,10000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R23,FST,ODKAE,K4,P,C,EE A,L,   ,HF, , , , , ,      ,    ,    ,2328,0070,+,08000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R23,MRF,MRF,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R23,MRF,ODKAE,K4,P,C,EY  , ,020,TF, , , , , ,      ,    ,    ,0567,0287,+,10000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R23,MRF,ODKAE,K4,P,C,EE A,L,   ,HF, , , , , ,      ,    ,    ,2328,0070,+,08000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R23, ,ODKAE,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R23, ,JOLKU,K4,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2328,0070,+,06500,     ,     , ,   ,    ,   ,RW23,K4,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R23, ,RW23,K4,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,2328,0063, ,04488,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R23, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2328,    ,+,05400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R23, ,ODKAE,K4,P,C,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,165,    ,   , , , , , ,A,J,S;
APPCH:060,R,R23, ,ODKAE,K4,P,C,EE  ,L,   ,HM, , , , , ,      ,    ,    ,2328,0070,+,09000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW01 ,     ,      ,04514,D,    , ,   ;N30223146,W103411226,0000;
RWY:RW05 ,     ,      ,04510,D,    , ,   ;N30225654,W103412839,0000;
RWY:RW19 ,     ,+13352,04450,R,    , ,   ;N30232626,W103404585,0000;
RWY:RW23 ,     ,+13347,04448,R,    , ,   ;N30232007,W103403797,0000;
