APPCH:010,A,R07,FEVOD,FEVOD,K5,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,0681,0040,+,03500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R07,HEVPU,HEVPU,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R07,HEVPU,FEVOD,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,3382,0100,+,03500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R07,ZETOB,ZETOB,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R07,ZETOB,FEVOD,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1581,0100,+,03500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R07, ,FEVOD,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R07, ,ELOCU,K5,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,0681,0069,+,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R07, ,IDASE,K5,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,0682,0042,V,01260,01263,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R07, ,RW07,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,0682,0018, ,00690,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R07, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0682,    ,+,00900,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R07, ,HAMIV,K5,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R07, ,HAMIV,K5,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,2485,0040,+,03500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R25,HAMIV,HAMIV,K5,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,2485,0040,+,03500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R25,OYIJO,OYIJO,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R25,OYIJO,HAMIV,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,3385,0100,+,03500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R25,SUVME,SUVME,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R25,SUVME,HAMIV,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1584,0100,+,03500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R25, ,HAMIV,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R25, ,CUYAY,K5,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,2485,0069,+,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R25, ,JUTVO,K5,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,2484,0042,V,01260,01273,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R25, ,RW25,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,2484,0019, ,00668,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R25, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2484,    ,+,00893,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R25, ,FEVOD,K5,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R25, ,FEVOD,K5,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0681,0040,+,03500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW07 ,     ,      ,00650,R,    , ,   ;N37200183,W088065995,0000;
RWY:RW25 ,     ,      ,00628,R,    , ,   ;N37201932,W088061006,0000;
