SID:010,4,DEEZZ5,RW04B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0438,    ,+,00520,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,DEEZZ5,RW04B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0990,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,DEEZZ5,RW04B,DEEZZ,K6,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,DEEZZ5,RW13L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1338,    ,+,00520,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,DEEZZ5,RW13L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,DEEZZ5,RW13L,DEEZZ,K6,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,DEEZZ5,RW13R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1337,    ,+,00520,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,DEEZZ5,RW13R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,DEEZZ5,RW13R,DEEZZ,K6,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,DEEZZ5,RW22B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2238,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,DEEZZ5,RW22B,DEEZZ,K6,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,DEEZZ5,RW31L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3137,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,DEEZZ5,RW31L,SKORR,K6,P,C,E   , ,   ,CF, ,CCC,K6,D, ,      ,2624,0536,2371,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,DEEZZ5,RW31L,CESID,K6,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,DEEZZ5,RW31L,YNKEE,K6,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,DEEZZ5,RW31L,YNKEE,K6,P,C,E   , ,   ,VM, , , , , ,      ,    ,    ,1722,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,DEEZZ5,RW31L,DEEZZ,K6,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,DEEZZ5,RW31R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3138,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,DEEZZ5,RW31R,SKORR,K6,P,C,E   , ,   ,CF, ,CCC,K6,D, ,      ,2624,0536,2421,0052, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
