APPCH:010,A,R13,GEE,GEE,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R13,GEE,HUBNI,K6,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,0208,0086,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R13,GEE,CAMEY,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0813,0070,+,03200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R13,ROC,ROC,K6,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R13,ROC,CAMEY,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1509,0080,+,03200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R13,UMAGY,UMAGY,K6,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R13,UMAGY,CAMEY,K6,P,C,EY  , ,020,TF, , , , , ,      ,    ,    ,3179,0198,+,03200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R13,UMAGY,CAMEY,K6,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1349,0040,+,03200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R13, ,CAMEY,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03200,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R13, ,MCANN,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1349,0066,+,02400,     ,     , ,   ,    ,   ,RW13,K6,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R13, ,TUDDO,K6,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,1350,0029,V,01460,01466,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R13, ,RW13,K6,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1350,0020, ,00829,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R13, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1350,    ,+,01300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R13, ,UMAGY,K6,E,A,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R13, ,UMAGY,K6,E,A,EE  ,R,   ,HM, , , , , ,      ,    ,    ,2832,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R31,BUCHH,BUCHH,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R31,BUCHH,SSTAN,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0451,0100,+,03200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R31,EEETE,EEETE,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R31,EEETE,SSTAN,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2253,0100,+,03200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R31,SSTAN,SSTAN,K6,P,C,EE A,L,   ,HF, , , , , ,      ,    ,    ,3152,0040,+,03200,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R31, ,SSTAN,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03200,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R31, ,SHUBE,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3152,0068,+,02400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R31, ,RW31,K6,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,3151,0049, ,00852,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R31, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3151,    ,+,01400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R31, ,BUCHH,K6,P,C,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R31, ,BUCHH,K6,P,C,EE  ,L,   ,HM, , , , , ,      ,    ,    ,0670,0040,+,03700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,VOR-A,GEE,GEE,K6,D, ,VE A,R,   ,HF, ,GEE,K6,D, ,      ,0000,0000,0827,T010,+,03000,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,V,VOR-A, ,GEE,K6,D, ,V  I, ,   ,IF, ,GEE,K6,D, ,      ,0000,0000,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,V,VOR-A, ,SECKY,K6,P,C,E  F, ,   ,CF, ,GEE,K6,D, ,      ,0850,0135,0850,0135,+,02800,     ,     , ,   ,    ,   ,GEE,K6,D, , ,0, ,C;
APPCH:021,V,VOR-A, ,WIVRI,K6,P,C,E S , ,   ,CF, ,GEE,K6,D, ,      ,0850,0170,0850,0035,+,01580,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:030,V,VOR-A, ,ZUDUT,K6,P,C,EY M, ,   ,CF, ,GEE,K6,D, ,      ,0850,0185,0850,0015, ,01540,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,V,VOR-A, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0850,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,V,VOR-A, ,GEE,K6,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:060,V,VOR-A, ,GEE,K6,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,0827,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
RWY:RW13 ,     ,+02057,00789,R,    , ,   ;N42544686,W077200179,0000;
RWY:RW31 ,     ,+02128,00812,R,    , ,   ;N42541723,W077185984,0000;
