APPCH:010,A,R17,CADAD,CADAD,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1739,0040,+,04000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R17,DENTE,DENTE,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R17,DENTE,CADAD,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2640,0060,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R17,HILVA,HILVA,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R17,HILVA,CADAD,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0839,0060,+,04100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R17, ,CADAD,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R17, ,YULUD,K3,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1739,0061,+,03100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT:N,          ,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R17, ,DAVKE,K3,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,1739,0025,V,02240,02279,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:030,R,R17, ,RW17,K3,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1739,0025, ,01458,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R17, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1739,    ,+,01816,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R17, ,ADICA,K3,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R17, ,ADICA,K3,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,3539,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R35,ADICA,ADICA,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,3539,0040,+,04000,     ,18000, ,   ,    ,   , , , , , ,B,P,S;
