APPCH:010,A,R01,FLATT,FLATT,K4,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R01,FLATT,GOVTY,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,3086,0077,+,06000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R01,WINNS,WINNS,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R01,WINNS,ZUBUM,K4,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,0660,0148,+,06100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R01,WINNS,GOVTY,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0302,0060,+,06000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R01, ,GOVTY,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R01, ,HOGIX,K4,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,0102,0063,+,05200,     ,     , ,   ,    ,   ,RW01,K4,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R01, ,CATIG,K4,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,0102,0033,V,04160,04160,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R01, ,RW01,K4,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,0102,0016, ,03651,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R01, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0102,    ,+,03982,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R01, ,FLATT,K4,E,A,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R01, ,FLATT,K4,E,A,EE  ,R,   ,HM, , , , , ,      ,    ,    ,2546,0050,+,06000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW01 ,     ,      ,03611,R,    , ,   ;N33551197,W102231844,0000;
RWY:RW13 ,     ,      ,03616,D,    , ,   ;N33552745,W102232352,0000;
RWY:RW19 ,     ,      ,03608,D,    , ,   ;N33554995,W102230429,0000;
RWY:RW31 ,     ,      ,03607,D,    , ,   ;N33550970,W102230265,0000;
