SID:010,2,ALDI2A,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0470,    ,+,02000,     ,11000, ,   ,    ,   ,MCT,RP,D, , , , , ;
SID:020,2,ALDI2A,RW04, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2410,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ALDI2A,RW04,LAMOK,RP,E,A,E C , ,   ,CF, ,MCT,RP,D, ,      ,2107,0285,2110,0220,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ALDI2A,RW04,AROLA,RP,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ALDI2A,RW04,ALDIN,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ALDI2B,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2270,    ,+,02000,     ,11000, ,   ,    ,   ,MCT,RP,D, , , , , ;
SID:020,2,ALDI2B,RW22,LAMOK,RP,E,A,E C , ,   ,CF, ,MCT,RP,D, ,      ,2107,0285,2110,0250,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ALDI2B,RW22,AROLA,RP,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ALDI2B,RW22,ALDIN,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALDI4P,RW04, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0470,    ,+,02000,     ,11000, ,   ,    ,   ,RPVM,RP,P,A, , , , ;
SID:020,5,ALDI4P,RW04,NIXON,RP,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALDI4P,RW04,ROLIN,RP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALDI4P,RW04,EMDEE,RP,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ALDI4P,RW04,ALDIN,RP,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALDI4R,RW22,MADOL,RP,P,C,EY  , ,010,CF, ,ROX,RP,D, ,      ,1419,1060,2270,0050, ,     ,     ,11000, ,   ,    ,   ,RPVM,RP,P,A, , , , ;
SID:020,5,ALDI4R,RW22,BELEN,RP,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALDI4R,RW22,EMDEE,RP,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALDI4R,RW22,ALDIN,RP,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BAMP2A,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0470,    ,+,02000,     ,11000, ,   ,    ,   ,MCT,RP,D, , , , , ;
SID:020,2,BAMP2A,RW04, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,1620,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BAMP2A,RW04,LIBON,RP,E,A,E C , ,   ,CF, ,MCT,RP,D, ,      ,1333,0250,1320,0150,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BAMP2A,RW04,BAMPA,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BAMP2B,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2270,    ,+,02000,     ,11000, ,   ,    ,   ,MCT,RP,D, , , , , ;
SID:020,2,BAMP2B,RW22, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,1020,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BAMP2B,RW22,LIBON,RP,E,A,E C , ,   ,CF, ,MCT,RP,D, ,      ,1333,0250,1320,0150,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BAMP2B,RW22,BAMPA,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BATA2A,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0470,    ,+,03000,     ,11000, ,   ,    ,   ,MCT,RP,D, , , , , ;
