SID:010,5,EDRON5,RW30, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2970,    ,+,02500,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,5,EDRON5,RW30,UMBUX,SC,P,C,E C ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,B,09000,07500,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,EDRON5,RW30,SE270,SC,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,EDRON5,RW30,SE350,SC,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,EDRON5,RW30,EDRON,SC,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ISGUD6,RW12,SE041,SC,P,C,E   , ,010,CF, ,SER,SC,D, ,      ,1184,0044,1170,0040,+,02300,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,5,ISGUD6,RW12,SE150,SC,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ISGUD6,RW12,SE423,SC,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ISGUD6,RW12,ISGUD,SC,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MIBA3J,RW30, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2970,    ,+,02500,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,5,MIBA3J,RW30,UMBUX,SC,P,C,E C ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,B,09000,07500,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MIBA3J,RW30,ANDAK,SC,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MIBA3J,RW30,SE423,SC,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MIBA3J,RW30,NIRNU,SC,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,MIBA3J,RW30,SE672,SC,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,MIBA3J,RW30,MIBAS,SA,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MIBA4K,RW12,SE041,SC,P,C,E   , ,010,CF, ,SER,SC,D, ,      ,1184,0044,1170,0040,+,02300,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,5,MIBA4K,RW12,SE150,SC,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MIBA4K,RW12,SE423,SC,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MIBA4K,RW12,NIRNU,SC,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MIBA4K,RW12,SE672,SC,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,MIBA4K,RW12,MIBAS,SA,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SEBTO3,RW30, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2970,    ,+,00890,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,2,SEBTO3,RW30,SER,SC,D, ,V   , ,   ,FA, ,SER,SC,D, ,      ,0000,0000,2970,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SEBTO3,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3200,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SEBTO3,RW30,SEBTO,SC,E,A,EE  , ,   ,CF, ,TOY,SC,D, ,      ,0042,0427,0050,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
