SID:020,5,GEN9T,RW09,EGHIN,LI,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,01500,     ,07000, ,   ,    ,   ,ALB,LI,D, , , , , ;
SID:040,5,GEN9T,RW09,GEN,LI,D, ,VE  , ,010,CF, ,GEN,LI,D, ,      ,0000,0000,0580,0432, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LAGE8T,RW09,RW09,LI,P,G,G   , ,   ,FM, ,GEN,LI,D, ,      ,2390,0472,0900,    ,+,01500,     ,07000, ,   ,    ,   ,ALB,LI,D, , , , , ;
SID:020,2,LAGE8T,RW09,EGHIN,LI,E,A,EYC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LAGE8T,RW09,ALB28,LI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,LAGE8T,RW09,IXITO,LI,E,A,E C ,L,   ,CF,Y,GEN,LI,D, ,      ,2118,0211,3170,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LAGE8T,RW09,LAGEN,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UNIT8T,RW09,RW09,LI,P,G,G   , ,   ,FM, ,GEN,LI,D, ,      ,2390,0472,0900,    ,+,01500,     ,07000, ,   ,    ,   ,ALB,LI,D, , , , , ;
SID:020,2,UNIT8T,RW09,EGHIN,LI,E,A,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,UNIT8T,RW09,D089Y,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL095,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,UNIT8T,RW09,ALB32,LI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,UNIT8T,RW09,UNITA,LI,E,A,EEC , ,   ,CF, ,TOP,LI,D, ,      ,1372,0772,1370,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GEN1B,ALL,GEN,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ALB,LI,D, , , , , ;
STAR:020,2,GEN1B,ALL,ALB,LI,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GEN1C,ALL,GEN,LI,D, ,V   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LIMG,LI,P,A, , , , ;
STAR:020,5,GEN1C,ALL,ALB,LI,D, ,VE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IXIT5L,ALL,IXITO,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ALB,LI,D, , , , , ;
STAR:020,2,IXIT5L,ALL, , , , ,    , ,   ,CR, ,GEN,LI,D, ,      ,2050,    ,1370,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IXIT5L,ALL,BERAB,LI,P,C,E CH,R,   ,CF, ,ALB,LI,D, ,      ,0861,0120,2670,0170, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,IXIT5L,ALL,ALB,LI,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IXIT5M,ALL,IXITO,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ALB,LI,D, , , , , ;
STAR:020,2,IXIT5M,ALL, , , , ,    , ,   ,CR, ,GEN,LI,D, ,      ,2050,    ,1370,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IXIT5M,ALL,D087S,LI,P,C,E   ,R,   ,CF, ,ALB,LI,D, ,      ,0870,0190,2670,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,IXIT5M,ALL,BERAB,LI,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,UNIT6L,ALL,UNITA,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ALB,LI,D, , , , , ;
STAR:020,2,UNIT6L,ALL, , , , ,    , ,   ,CR, ,GEN,LI,D, ,      ,1920,    ,3170,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,UNIT6L,ALL,ALB30,LI,P,C,E   , ,   ,CF, ,ALB,LI,D, ,      ,0870,0300,2670,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:045,2,UNIT6L,ALL,BERAB,LI,P,C,E CH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
