SID:010,5,ANOL2A,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2700,    ,+,00530,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,5,ANOL2A,RW27,MB364,VA,P,C,EB  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ANOL2A,AAU,MB364,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,ANOL2A,AAU,ANOLI,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ANOL2A,AAU,XOPAL,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ANOL2A,AAU,MB373,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,ANOL2A,AAU,MB365,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,ANOL2A,AAU,SEKVI,VA,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,6,ANOL2A,AAU,KAKPO,VA,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,6,ANOL2A,AAU,MB366,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,6,ANOL2A,AAU,AAU,VA,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ANOL2A,BETKU,MB364,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,ANOL2A,BETKU,ANOLI,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ANOL2A,BETKU,MB399,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ANOL2A,BETKU,MB381,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,ANOL2A,BETKU,BETKU,VA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ANOL2A,EXOLU,MB364,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,ANOL2A,EXOLU,ANOLI,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ANOL2A,EXOLU,MB399,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ANOL2A,EXOLU,MB381,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,ANOL2A,EXOLU,EXOLU,VA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ANOL2A,ISRIS,MB364,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,ANOL2A,ISRIS,ANOLI,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ANOL2A,ISRIS,MB361,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ANOL2A,ISRIS,ISRIS,VA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ANOL2A,KAKPO,MB364,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,ANOL2A,KAKPO,ANOLI,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ANOL2A,KAKPO,XOPAL,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ANOL2A,KAKPO,MB373,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,ANOL2A,KAKPO,MB365,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,ANOL2A,KAKPO,SEKVI,VA,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,6,ANOL2A,KAKPO,KAKPO,VA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ANOL2A,MELAX,MB364,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,ANOL2A,MELAX,ANOLI,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ANOL2A,MELAX,XOPAL,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ANOL2A,MELAX,MB373,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,ANOL2A,MELAX,MB365,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,ANOL2A,MELAX,SEKVI,VA,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,6,ANOL2A,MELAX,KAKPO,VA,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,6,ANOL2A,MELAX,MB366,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,6,ANOL2A,MELAX,AAU,VA,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,6,ANOL2A,MELAX,MELAX,VA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ANOL2A,NONEN,MB364,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,ANOL2A,NONEN,ANOLI,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ANOL2A,NONEN,XOPAL,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ANOL2A,NONEN,MB373,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,ANOL2A,NONEN,MB365,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,ANOL2A,NONEN,SEKVI,VA,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,6,ANOL2A,NONEN,KAKPO,VA,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,6,ANOL2A,NONEN,MB366,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,6,ANOL2A,NONEN,NONEN,VA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ANOL2D,RW32, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3150,    ,+,00530,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,5,ANOL2D,RW32,MB380,VA,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ANOL2D,RW32,ANOLI,VA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ANOL2D,BETKU,ANOLI,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,ANOL2D,BETKU,MB399,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ANOL2D,BETKU,MB381,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ANOL2D,BETKU,BETKU,VA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ANOL2D,EXOLU,ANOLI,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,ANOL2D,EXOLU,MB399,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ANOL2D,EXOLU,MB381,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ANOL2D,EXOLU,EXOLU,VA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ANOL2D,ISRIS,ANOLI,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,ANOL2D,ISRIS,MB361,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ANOL2D,ISRIS,ISRIS,VA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DOGA2B,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0900,    ,+,00530,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,5,DOGA2B,RW09,MB397,VA,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DOGA2B,PPN,MB397,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,01000,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,DOGA2B,PPN,DOGAP,VA,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,DOGA2B,PPN,PPN,VA,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DOGA2C,RW14, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1350,    ,+,00540,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,5,DOGA2C,RW14,MB053,VA,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DOGA2C,PPN,MB053,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,DOGA2C,PPN,DOGAP,VA,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,DOGA2C,PPN,PPN,VA,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,OMKI2B,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0900,    ,+,00530,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,4,OMKI2B,RW09,MB397,VA,P,C,EB  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,OMKI2B, ,MB397,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,01000,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:030,5,OMKI2B, ,OMKIS,VA,P,C,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,OMKI2B,AGELA,OMKIS,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,OMKI2B,AGELA,MB390,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,OMKI2B,AGELA,MB362,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,OMKI2B,AGELA,LUSPO,VA,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,OMKI2B,AGELA,AGELA,VA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,OMKI2B,BISET,OMKIS,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,OMKI2B,BISET,VEVAK,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,OMKI2B,BISET,MB377,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,OMKI2B,BISET,ARIRA,VA,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,OMKI2B,BISET,BISET,VA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,OMKI2B,DARMI,OMKIS,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,OMKI2B,DARMI,VEVAK,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,OMKI2B,DARMI,MB377,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,OMKI2B,DARMI,ARIRA,VA,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,OMKI2B,DARMI,DARMI,VA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,OMKI2B,EPKOS,OMKIS,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,OMKI2B,EPKOS,MB390,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,OMKI2B,EPKOS,MB362,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,OMKI2B,EPKOS,EPKOS,VA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,OMKI2B,ERVIS,OMKIS,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,OMKI2B,ERVIS,MB389,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,OMKI2B,ERVIS,ERVIS,VA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,OMKI2B,GUNDI,OMKIS,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,OMKI2B,GUNDI,ONAPA,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,OMKI2B,GUNDI,GUNDI,VA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,OMKI2B,MABTA,OMKIS,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
SID:020,6,OMKI2B,MABTA,MB390,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,OMKI2B,MABTA,MB362,VA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,OMKI2B,MABTA,MABTA,VA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,OMKI2B,SAKUN,OMKIS,VA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,VABB,VA,P,A,A, , , ;
