APPCH:010,A,D12,OVR,OVR,K3,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12,OVR,HUVNO,K3,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D12, ,HUVNO,K3,P,C,E  I, ,   ,IF, ,OVR,K3,D, ,      ,1416,0130,    ,    ,+,02900,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D12, ,PICAM,K3,P,C,E  F, ,   ,CF, ,OVR,K3,D, ,      ,1417,0230,1417,0100,+,02800,     ,     , ,   ,    ,   ,OVR,K3,D, , ,0, ,S;
APPCH:030,D,D12, ,MADTE,K3,P,C,EY M, ,   ,CF, ,OVR,K3,D, ,      ,1417,0276,1417,0046, ,01313,     ,     , ,   ,-305,   , , , , , ,0, ,S;
APPCH:040,D,D12, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1417,    ,+,01371,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D12, ,PICAM,K3,P,C,EY  ,R,   ,CF,Y,OVR,K3,D, ,      ,1417,0230,3217,0070,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D12, ,PICAM,K3,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,1417,T010,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R04,COVUT,COVUT,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R04,COVUT,CUVEM,K3,P,C,E  A, ,010,TF, , , , , ,      ,    ,    ,0302,0199,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R04,COVUT,WUVIS,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,3082,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R04,TRAIG,TRAIG,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R04,TRAIG,CUVEM,K3,P,C,E  A, ,010,TF, , , , , ,      ,    ,    ,3021,0171,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R04,TRAIG,WUVIS,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,3082,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R04,VIKKI,VIKKI,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R04,VIKKI,WUVIS,K3,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,2329,0092,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R04,VIKKI,WUVIS,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,0382,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R04, ,WUVIS,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R04, ,YUBPU,K3,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0382,0054,+,02800,     ,     , ,   ,    ,   ,RW04,K3,P,G, ,A,J,S;
PRDAT:A,       LPV,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R04, ,RW04,K3,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,0382,0056, ,01001,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R04, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0382,    ,+,01230,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R04, ,ZILSO,K3,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R04, ,OBREC,K3,E,A,EY  , ,010,TF, , , , , ,      ,    ,    ,0399,0081,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R04, ,OBREC,K3,E,A,EE  ,R,   ,HM, , , , , ,      ,    ,    ,2341,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW04 ,     ,+02624,00961,R,    , ,   ;N40444360,W095250641,0000;
RWY:RW12 ,     ,      ,00952,D,    , ,   ;N40452148,W095251445,0000;
RWY:RW22 ,     ,      ,00968,D,    , ,   ;N40451957,W095242188,0000;
RWY:RW30 ,     ,      ,00969,D,    , ,   ;N40450195,W095243789,0000;
