APPCH:040,N,CNDB, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,12500,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,N,CNDB, ,YSJ,OI,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,15000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:060,N,CNDB, ,YSJ,OI,D,B,EE H,R,   ,HM, , , , , ,      ,    ,    ,1160,T010, ,     ,     ,     ,-,230,    ,   , , , , , ,0, ,C;
APPCH:010,A,CVDM,YSJ1,YSJ,OI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,17000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,CVDM,YSJ1,YSJ,OI,D, ,V   , ,   ,FD, ,YSJ,OI,D, ,      ,0000,0000,1560,0140,+,11500,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,CVDM,YSJ1,CF319,OI,P,C,EE B,L,   ,CF,Y,YSJ,OI,D, ,      ,1390,0140,3190,0010,+,11500,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,A,CVDM,YSJ2,YSJ,OI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,17000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,CVDM,YSJ2,YSJ,OI,D, ,V   , ,   ,FD, ,YSJ,OI,D, ,      ,0000,0000,1470,0140,+,11500,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,CVDM,YSJ2,CF319,OI,P,C,EE B,L,   ,CF,Y,YSJ,OI,D, ,      ,1390,0140,3190,0010,+,11500,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,D,CVDM, ,CF319,OI,P,C,E  I, ,   ,IF, ,YSJ,OI,D, ,      ,1390,0140,    ,    ,+,11500,     ,17000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,D,CVDM, ,FF319,OI,P,C,E  F, ,   ,CF, ,YSJ,OI,D, ,      ,1390,0080,3190,0060,+,10500,     ,     , ,   ,    ,   ,YSJ,OI,D, , ,0, ,C;
APPCH:030,D,CVDM, ,YSJ,OI,D, ,V  M, ,   ,CF, ,YSJ,OI,D, ,      ,0000,0000,3190,0080, ,08500,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,D,CVDM, ,YSJ,OI,D, ,V M , ,   ,FA, ,YSJ,OI,D, ,      ,0000,0000,3090,    ,+,12500,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,D,CVDM, ,YSJ,OI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:060,D,CVDM, ,YSJ,OI,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1300,T010,+,FL170,     ,     ,-,210,    ,   , , , , , ,0, ,C;
APPCH:010,A,D13,D275O,D275O,OI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,17000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D13,D275O,CF13,OI,P,C,EE B,R,   ,AF, ,YSJ,OI,D, ,      ,3050,0150,2750,    ,+,10100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D13, ,CF13,OI,P,C,E  I, ,   ,IF, ,YSJ,OI,D, ,      ,3050,0150,    ,    ,+,10100,     ,17000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D13, ,FF13,OI,P,C,E  F, ,   ,CF, ,YSJ,OI,D, ,      ,3050,0090,1250,0060,+,08500,     ,     , ,   ,    ,   ,YSJ,OI,D, , ,0, ,S;
APPCH:030,D,D13, ,MA13,OI,P,C,E  M, ,   ,CF, ,YSJ,OI,D, ,      ,3050,0015,1250,0075, ,05891,     ,     , ,   ,-328,   , , , , , ,0, ,S;
APPCH:040,D,D13, ,YSJ,OI,D, ,V M , ,   ,CF, ,YSJ,OI,D, ,      ,0000,0000,1250,0015, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D13, ,YSJ,OI,D, ,V   , ,   ,FA, ,YSJ,OI,D, ,      ,0000,0000,1800,    ,+,09500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D13, ,D275O,OI,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,12500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D13, ,D275O,OI,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0950,T010,+,12500,     ,     ,-,220,    ,   , , , , , ,0, ,S;
RWY:RW13 ,+0970,      ,05842, ,    , ,   ;N30423294,E051320279,1562;
RWY:RW31 ,-0970,      ,05940, ,    , ,   ;N30413320,E051331832,0000;
