APPCH:010,A,R01,BIVME,BIVME,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R01,BIVME,GINNS,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0834,0089,+,04100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R01,GINNS,GINNS,K6,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,0136,0050,+,04100,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R01,GROCK,GROCK,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R01,GROCK,GINNS,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,3037,0089,+,04100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R01, ,GINNS,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R01, ,FENUB,K6,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,0136,0075,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,        LP,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R01, ,OLGAE,K6,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,0136,0028,+,02100,     ,     , ,   , 000,   , , , , , ,A,J,S;
APPCH:030,R,R01, ,RW01,K6,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,0136,0033, ,01880,     ,     , ,   , 000,   , , , , , ,A,J,S;
APPCH:040,R,R01, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0136,    ,+,01900,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R01, ,HESOD,K6,P,C,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R01, ,HESOD,K6,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,1753,0050,+,04300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R19,HESOD,HESOD,K6,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1753,0050,+,04300,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R19,WEGIR,WEGIR,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R19,WEGIR,HESOD,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2454,0089,+,04300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R19,YIBUK,YIBUK,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R19,YIBUK,HESOD,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1051,0089,+,04300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R19, ,HESOD,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R19, ,FAPGO,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1753,0075,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,        LP,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R19, ,ETROC,K6,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,1753,0028,+,02100,     ,     , ,   , 000,   , , , , , ,A,J,S;
APPCH:030,R,R19, ,HOKVA,K6,P,C,EY M, ,031,TF, , , , , ,      ,    ,    ,1753,0028, ,01274,     ,     , ,   , 000,   , , , , , ,A,J,S;
APPCH:040,R,R19, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1753,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R19, ,GINNS,K6,P,C,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R19, ,GINNS,K6,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0136,0050,+,04100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW01 ,     ,      ,01011,R,    , ,   ;N42333900,W075312806,0275;
RWY:RW19 ,     ,+02802,01024,D,    , ,   ;N42341965,W075312558,0333;
