APPCH:010,A,R04,VEFDO,VEFDO,K5,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,0457,0040,+,02300,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R04, ,VEFDO,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R04, ,WIGRI,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0457,0080,+,02200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,        LP,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R04, ,ZAVRI,K5,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,0458,0024,V,01320,01373,     , ,   ,-350,   , , , , , ,A,J,S;
APPCH:030,R,R04, ,RW04,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,0458,0021, ,00658,     ,     , ,   ,-350,   , , , , , ,A,J,S;
APPCH:040,R,R04, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0458,    ,+,01100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R04, ,VEFDO,K5,P,C,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R04, ,VEFDO,K5,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0457,0040,+,02300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R32,VASHO,VASHO,K5,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R32,VASHO,WIMLU,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2780,0164,+,02300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R32,WIMLU,WIMLU,K5,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,3212,0040,+,02300,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R32, ,WIMLU,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R32, ,HOKVO,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3212,0052,+,02200,     ,     , ,   ,    ,   ,RW32,K5,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R32, ,CETYA,K5,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,3211,0032,V,01160,01176,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R32, ,RW32,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,3211,0016, ,00666,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R32, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3211,    ,+,01100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R32, ,WIMLU,K5,P,C,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R32, ,WIMLU,K5,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,3212,0040,+,02300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW04 ,     ,+01544,00623,R,    , ,   ;N41333686,W083290969,0100;
RWY:RW14 ,     ,      ,00622,D,    , ,   ;N41341428,W083292225,0225;
RWY:RW22 ,     ,      ,00621,D,    , ,   ;N41340243,W083284233,0380;
RWY:RW32 ,     ,+01539,00621,R,    , ,   ;N41333819,W083283258,0351;
