APPCH:010,A,R18,ALLOE,ALLOE,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R18,ALLOE,PURTE,K5,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,1186,0120,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R18,ALLOE,FAMTU,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0940,0063,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R18,FAMTU,FAMTU,K5,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1841,0040,+,02500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R18,VHP,VHP,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R18,VHP,GALPE,K5,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,2748,0141,+,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R18,VHP,FAMTU,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2742,0063,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R18, ,FAMTU,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R18, ,JOBKO,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1841,0059,+,02500,     ,     , ,   ,    ,   ,RW18,K5,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R18, ,MAQUI,K5,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,1841,0035,V,01380,01382,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R18, ,RW18,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1841,0016, ,00872,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R18, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1841,    ,+,01106,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R18, ,EYUTA,K5,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R18, ,EYUTA,K5,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0041,0040,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R36,EYUTA,EYUTA,K5,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,0041,0040,+,02500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
