SID:010,5,BAGA2D,RW33,SUPOS,LE,P,C,E   , ,   ,CF, ,PPN,LE,D, ,      ,3544,0083,3320,0070, ,     ,     ,06000, ,   ,    ,   ,LEPP,LE,P,A,A, , , ;
SID:020,5,BAGA2D,RW33, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3320,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAGA2D,RW33,PP404,LE,P,C,EY  ,L,   ,AF, ,PPN,LE,D, ,      ,3020,0100,3510,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BAGA2D,RW33,BAGAS,LE,E,A,EEC ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL095,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BAGA3C,RW33,SUPOS,LE,P,C,E   , ,   ,CF, ,PPN,LE,D, ,      ,3544,0083,3320,0070, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,BAGA3C,RW33, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3320,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BAGA3C,RW33,D315J,LE,P,C,E   ,L,   ,AF, ,PPN,LE,D, ,      ,3150,0100,3510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BAGA3C,RW33,MALOB,LE,E,A,E C , ,   ,CF, ,PPN,LE,D, ,      ,3026,0124,3030,0020,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BAGA3C,RW33, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0130,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BAGA3C,RW33,BAGAS,LE,E,A,EEC , ,   ,CF, ,PPN,LE,D, ,      ,3218,0279,3220,0120,+,FL095,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GOMS1C,RW33,SUPOS,LE,P,C,E   , ,   ,CF, ,PPN,LE,D, ,      ,3544,0083,3320,0070, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,GOMS1C,RW33, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,0980,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GOMS1C,RW33,GOMSO,LE,E,A,EEC , ,   ,CF, ,PPN,LE,D, ,      ,0296,0180,0300,0070,+,FL085,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GOMS2A,RW15,DER15,LE,P,C,E   , ,   ,CF, ,PAP,LE,D, ,      ,0124,0044,1520,0010, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,GOMS2A,RW15, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1670,    ,+,02100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GOMS2A,RW15,PAP,LE,D, ,V   , ,   ,CF, ,PAP,LE,D, ,      ,0000,0000,2110,0030, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,GOMS2A,RW15, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,3160,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,GOMS2A,RW15,BIBEL,LE,P,C,E   , ,   ,CF, ,PPN,LE,D, ,      ,2702,0080,2700,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GOMS2A,RW15, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2700,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,GOMS2A,RW15,D018J,LE,P,C,E   ,R,   ,AF, ,PPN,LE,D, ,      ,0180,0100,2700,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,GOMS2A,RW15,GOMSO,LE,E,A,EEC , ,   ,CF, ,PPN,LE,D, ,      ,0296,0180,0300,0080,+,FL085,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,5,GOMS2B,RW15,DER15,LE,P,C,E   , ,   ,CF, ,PAP,LE,D, ,      ,0124,0044,1520,0010, ,     ,     ,06000, ,   ,    ,   ,LEPP,LE,P,A,A, , , ;
SID:020,5,GOMS2B,RW15, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1670,    ,+,02100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GOMS2B,RW15,PAP,LE,D, ,VY  , ,   ,CF, ,PAP,LE,D, ,      ,0000,0000,2110,0030,+,03900,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,GOMS2B,RW15,PP400,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GOMS2B,RW15,PP402,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GOMS2B,RW15,PP403,LE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,GOMS2B,RW15,GOMSO,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL085,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KUDE1A,RW15,DER15,LE,P,C,E   , ,   ,CF, ,PAP,LE,D, ,      ,0124,0044,1520,0010, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,KUDE1A,RW15, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1670,    ,+,02100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KUDE1A,RW15,PAP,LE,D, ,V   , ,   ,CF, ,PAP,LE,D, ,      ,0000,0000,2110,0030, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,KUDE1A,RW15, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,3160,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,2,KUDE1A,RW15,BIBEL,LE,P,C,E   , ,   ,CF, ,PPN,LE,D, ,      ,2702,0080,2700,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,KUDE1A,RW15,KUDEX,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL085,     ,     , ,   ,    ,   , , , , , , , , ;
