SID:030,2,PUBE4A,RW02,PUBER,SA,E,A,EEC , ,   ,CF, ,TUC,SA,D, ,      ,1564,0477,1560,0330, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SORT3E,RW20, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1960,    ,+,02000,     ,06500, ,   ,    ,   ,TUC,SA,D, ,A, , , ;
SID:020,2,SORT3E,RW20,SORTI,SA,E,A,EEC , ,   ,CF, ,TUC,SA,D, ,      ,2050,0549,2050,0550, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SORT4A,RW02, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0170,    ,+,02500,     ,06500, ,   ,    ,   ,TUC,SA,D, ,A, , , ;
SID:015,2,SORT4A,RW02, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0760,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:017,2,SORT4A,RW02,TUC,SA,D, ,V   , ,   ,FA, ,TUC,SA,D, ,      ,0000,0000,0460,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,SORT4A,RW02,D046O,SA,P,C,E   , ,   ,CF, ,TUC,SA,D, ,      ,0460,0150,0460,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,SORT4A,RW02,D205O,SA,P,C,E   ,R,   ,AF, ,TUC,SA,D, ,      ,2050,0150,0460,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SORT4A,RW02,SORTI,SA,E,A,EEC , ,   ,CF, ,TUC,SA,D, ,      ,2050,0549,2050,0400, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ALGA1P,RW20,ALGAR,SA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,TUC,SA,D, ,A, , , ;
STAR:020,2,ALGA1P,RW20,TUC45,SA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ALGA1P,RW20,TUC35,SA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ALGA1P,RW20,D328U,SA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,ALGA1P,RW20,D328N,SA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,ALGA1P,RW20,D328J,SA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ANGE1K,RW02,ANGEN,SA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,TUC,SA,D, ,A, , , ;
STAR:015,2,ANGE1K,RW02,TU27A,SA,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,ANGE1K,RW02,D145O,SA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ANGE1K,RW02,MUBAD,SA,P,C,EEC ,R,   ,AF, ,TUC,SA,D, ,      ,1962,0150,1450,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ANGE1M,RW02,ANGEN,SA,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL120,     , ,   ,    ,   ,SANT,SA,P,A, , , , ;
STAR:020,5,ANGE1M,RW02,NT874,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ANGE1M,RW02,ILMEV,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,05600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ANGE1M,RW02,ROKAT,SA,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ANGE1N,RW02,ANGEN,SA,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL120,     , ,   ,    ,   ,SANT,SA,P,A, , , , ;
STAR:020,5,ANGE1N,RW02,NT899,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL110,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ANGE1N,RW02,POSMO,SA,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ANGE1P,RW20,ANGEN,SA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,TUC,SA,D, ,A, , , ;
STAR:020,2,ANGE1P,RW20,D145N,SA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04900,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ANGE1U,RW20,ANGEN,SA,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SANT,SA,P,A, , , , ;
STAR:020,5,ANGE1U,RW20,CARAI,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ANGE1U,RW20,FAUNA,SA,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BITI1U,RW20,BITIS,SA,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SANT,SA,P,A, , , , ;
STAR:020,5,BITI1U,RW20,FAUNA,SA,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BITI2M,RW02,BITIS,SA,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL160,     , ,   ,    ,   ,SANT,SA,P,A, , , , ;
STAR:020,5,BITI2M,RW02,NT876,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL120,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BITI2M,RW02,POSMO,SA,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BITI3K,RW02,BITIS,SA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,TUC,SA,D, ,A, , , ;
STAR:015,2,BITI3K,RW02,TU27B,SA,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,BITI3K,RW02,D105O,SA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,BITI3K,RW02,MUBAD,SA,P,C,EEC ,R,   ,AF, ,TUC,SA,D, ,      ,1962,0150,1050,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BITI4P,RW20,BITIS,SA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,TUC,SA,D, ,A, , , ;
STAR:040,2,BITI4P,RW20,D105N,SA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04900,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DILA1K,RW02,DILAL,SA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,TUC,SA,D, ,A, , , ;
STAR:030,2,DILA1K,RW02,TUC45,SA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,DILA1K,RW02,TUC35,SA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,DILA1K,RW02,D328Y,SA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,DILA1K,RW02,D328M,SA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,DILA1K,RW02,TUC,SA,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DILA1M,RW02,DILAL,SA,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SANT,SA,P,A, , , , ;
STAR:030,5,DILA1M,RW02,NT999,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,DILA1M,RW02,LOLAR,SA,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,DILA1M,RW02,NT885,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,DILA1M,RW02,VUSAB,SA,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DILA1V,RW20,DILAL,SA,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SANT,SA,P,A, , , , ;
STAR:020,5,DILA1V,RW20,NT999,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,DILA1V,RW20,LOLAR,SA,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,DILA1V,RW20,NT014,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,DILA1V,RW20,NT013,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,DILA1V,RW20,FAUNA,SA,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ILPA1P,RW20,ILPAR,SA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,TUC,SA,D, ,A, , , ;
STAR:020,2,ILPA1P,RW20,TU30C,SA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ILPA1P,RW20,TU30A,SA,P,C,E   ,L,   ,AF, ,TUC,SA,D, ,      ,3570,0300,0080,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ILPA1P,RW20,D357Y,SA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,ILPA1P,RW20,D357O,SA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,ILPA1P,RW20,D357J,SA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,IMBO1U,RW20,IMBOL,SA,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SANT,SA,P,A, , , , ;
STAR:020,5,IMBO1U,RW20,CARAI,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,IMBO1U,RW20,FAUNA,SA,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,IMBO2M,RW02,IMBOL,SA,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,FL170,FL130,     , ,   ,    ,   ,SANT,SA,P,A, , , , ;
STAR:020,5,IMBO2M,RW02,NT873,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL090,06500,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,IMBO2M,RW02,ILMEV,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,05600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,IMBO2M,RW02,ROKAT,SA,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IMBO3K,RW02,IMBOL,SA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,TUC,SA,D, ,A, , , ;
STAR:020,2,IMBO3K,RW02,TU40A,SA,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IMBO3K,RW02, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3320,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
