SID:010,2,ARABA,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0140,    ,+,00580,     ,13000, ,   ,    ,   ,OJAQ,OJ,P,A, , , , ;
SID:020,2,ARABA,RW01,AQC,OJ,D,B,E   , ,   ,CF, ,AQB,OJ,D, ,      ,0136,0200,0140,0170,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ARABA,RW01, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0560,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ARABA,RW01,QATIM,OJ,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ARABA,RW01,QTR,OJ,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LONO1J,RW01,AQC01,OJ,P,C,EYC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06100,     ,13000, ,   ,    ,   ,OJAQ,OJ,P,A, , , , ;
SID:020,5,LONO1J,RW01,LONOL,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LONO1P,RW19,GENUN,OJ,P,C,EYC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,13000, ,   ,    ,   ,OJAQ,OJ,P,A, , , , ;
SID:020,5,LONO1P,RW19,QATIM,OJ,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,12400,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LONO1P,RW19,LONOL,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LOXU1J,RW01,AQC01,OJ,P,C,EYC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06100,     ,13000, ,   ,    ,   ,OJAQ,OJ,P,A, , , , ;
SID:020,5,LOXU1J,RW01,LOXUS,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LOXU1P,RW19,GENUN,OJ,P,C,EYC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,13000, ,   ,    ,   ,OJAQ,OJ,P,A, , , , ;
SID:020,5,LOXU1P,RW19,QATIM,OJ,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,12400,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LOXU1P,RW19,LOXUS,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,METS1J,RW01,AQC01,OJ,P,C,EYC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06100,     ,13000, ,   ,    ,   ,OJAQ,OJ,P,A, , , , ;
