SID:010,4,HAWWC3,RW11B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1145,    ,+,02700,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,HAWWC3,RW11B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1145,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,HAWWC3,RW11B,PIJIN,K2,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,HAWWC3, ,PIJIN,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,HAWWC3, ,HAWWC,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,HAWWC3,IKAYE,HAWWC,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,HAWWC3,IKAYE,WROBN,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,HAWWC3,IKAYE,ORIYL,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,HAWWC3,IKAYE,MOOOS,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,HAWWC3,IKAYE,IKAYE,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,KAYOH7,HEC,HEC,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,KAYOH7,HEC,BULGY,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,KAYOH7,HEC,DAWNA,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,KAYOH7,HEC,HDF,K2,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,KAYOH7,HEC,FRETS,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,1,KAYOH7,HEC,KAYOH,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,KAYOH7,PSP,PSP,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,KAYOH7,PSP,AHLEX,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,KAYOH7,PSP,BANDS,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,KAYOH7,PSP,HDF,K2,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,KAYOH7,PSP,FRETS,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,1,KAYOH7,PSP,KAYOH,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KAYOH7,ALL,KAYOH,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,KAYOH7,ALL,JOGIT,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KAYOH7,ALL,SLI,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I29R,ALBAS,ALBAS,K2,E,A,E  A, ,   ,FC, ,LAX,K2,D, ,      ,1233,0267,3033,0062,+,02000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I29R,ALBAS,DRIFY,K2,P,C,EE B, ,   ,CF, ,ITOA,K2,P,I,      ,1145,0103,3033,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I29R,SLI,SLI,K2,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I29R,SLI,ODEQY,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I29R,SLI,DRIFY,K2,P,C,EE B,R,   ,CF,Y,ITOA,K2,P,I,      ,1145,0103,2945,0023,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I29R, ,DRIFY,K2,P,C,E  I, ,   ,IF, ,ITOA,K2,P,I,      ,1145,0103,    ,    ,J,02000,02000,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I29R, ,ZILBA,K2,P,C,E  F, ,   ,CF, ,ITOA,K2,P,I,      ,1144,0059,2940,0044,H,02000,02000,     , ,   ,-340,   ,LAX,K2,D, , ,0,N,S;
APPCH:030,I,I29R, ,RW29R,K2,P,G,GY M, ,   ,CF, ,ITOA,K2,P,I,      ,1145,0008,2940,0051, ,00149,     ,     , ,   ,-340,   , , , , , ,0,N,S;
APPCH:040,I,I29R, , , , , ,  M , ,   ,VR, ,LAX,K2,D, ,      ,1500,    ,2940,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I29R, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
