APPCH:010,A,B30,AKN,AKN,PA,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,B30,AKN,PUCID,PA,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,B30,AKN,PUCID,PA,P,C,EE A,L,   ,HF, ,AKN,PA,D, ,      ,1158,0150,2959,T010,+,02900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,B30,AUB,AUB,PA,D,B,N   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,B30,AUB,PUCID,PA,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,B30,AUB,PUCID,PA,P,C,EE A,L,   ,HF, ,AKN,PA,D, ,      ,1158,0150,2959,T010,+,02900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,B30,CACCA,CACCA,PA,E,A,E  A, ,   ,IF, ,AKN,PA,D, ,      ,0943,0150,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,B30,CACCA,PUCID,PA,P,C,EE B,R,   ,AF, ,AKN,PA,D, ,      ,1158,0150,0943,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,B30,OLAYA,OLAYA,PA,E,A,E  A, ,   ,IF, ,AKN,PA,D, ,      ,0260,0150,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,B30,OLAYA,CACCA,PA,E,A,E   ,R,   ,AF, ,AKN,PA,D, ,      ,0943,0150,0260,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,B30,OLAYA,PUCID,PA,P,C,EE B,R,   ,AF, ,AKN,PA,D, ,      ,1158,0150,0943,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,B30,OLLER,OLLER,PA,E,A,E  A, ,   ,IF, ,AKN,PA,D, ,      ,2101,0150,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,B30,OLLER,PUCID,PA,P,C,EE B,L,   ,AF, ,AKN,PA,D, ,      ,1158,0150,2101,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,B,B30, ,PUCID,PA,P,C,E  I, ,   ,IF, ,IAKN,PA,P,I,      ,1159,0097,    ,    ,+,02900,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,B,B30, ,PUNNI,PA,P,C,E  F, ,   ,CF, ,IAKN,PA,P,I,      ,1159,0037,2960,0060,+,01400,     ,     , ,   ,    ,   ,AKN,PA,D, ,A,0,D,S;
APPCH:021,B,B30, ,ZARLU,PA,P,C,E S , ,   ,CF, ,IAKN,PA,P,I,      ,1159,0025,2960,0012,+,01000,     ,     , ,   ,-313,   , , , , , ,0,D,S;
APPCH:030,B,B30, ,WULAK,PA,P,C,EY M, ,   ,CF, ,IAKN,PA,P,I,      ,1159,0005,2960,0020, ,00344,     ,     , ,   ,-313,   , , , , , ,0,D,S;
APPCH:040,B,B30, ,AKN,PA,D, ,VYM , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,B,B30, ,AKN,PA,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,1160,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,D30,AKN,AKN,PA,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30,AKN,CASNO,PA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30,AKN,CASNO,PA,P,C,EE A,L,   ,HF, , , , , ,      ,    ,    ,2958,T010,+,02900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30,AUB,AUB,PA,D,B,N   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30,AUB,CASNO,PA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30,AUB,CASNO,PA,P,C,EE A,L,   ,HF, , , , , ,      ,    ,    ,2958,T010,+,02900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30,CACCA,CACCA,PA,E,A,E  A, ,   ,IF, ,AKN,PA,D, ,      ,0943,0150,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30,CACCA,CASNO,PA,P,C,EE B,R,   ,AF, ,AKN,PA,D, ,      ,1158,0150,0943,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30,OLAYA,OLAYA,PA,E,A,E  A, ,   ,IF, ,AKN,PA,D, ,      ,0260,0150,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30,OLAYA,CACCA,PA,E,A,E   ,R,   ,AF, ,AKN,PA,D, ,      ,0943,0150,0260,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30,OLAYA,CASNO,PA,P,C,EE B,R,   ,AF, ,AKN,PA,D, ,      ,1158,0150,0943,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30,OLLER,OLLER,PA,E,A,E  A, ,   ,IF, ,AKN,PA,D, ,      ,2101,0150,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30,OLLER,CASNO,PA,P,C,EE B,L,   ,AF, ,AKN,PA,D, ,      ,1158,0150,2101,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D30, ,CASNO,PA,P,C,E  I, ,   ,IF, ,AKN,PA,D, ,      ,1158,0150,    ,    ,+,02900,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D30, ,CICAR,PA,P,C,E  F, ,   ,CF, ,AKN,PA,D, ,      ,1158,0090,2958,0060,+,01400,     ,     , ,   ,    ,   ,AKN,PA,D, ,B,0, ,S;
APPCH:021,D,D30, ,EPEYA,PA,P,C,E S , ,   ,CF, ,AKN,PA,D, ,      ,1158,0066,2958,0024,+,00580,     ,     , ,   ,-313,   , , , , , ,0, ,S;
APPCH:030,D,D30, ,RW30,PA,P,G,GY M, ,   ,CF, ,AKN,PA,D, ,      ,1158,0051,2958,0015, ,00118,     ,     , ,   ,-313,   , , , , , ,0, ,S;
APPCH:040,D,D30, ,AKN,PA,D, ,VYM , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D30, ,AKN,PA,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,1160,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I12,AKN,AKN,PA,D, ,VE A,R,   ,PI, ,AKN,PA,D, ,      ,0000,0000,2508,0150,+,02000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I12,NOGAE,NOGAE,PA,E,A,E  A, ,   ,IF, ,AKN,PA,D, ,      ,2101,0100,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I12,NOGAE,YEYYU,PA,E,A,E   ,R,   ,AF, ,AKN,PA,D, ,      ,2709,0100,2101,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I12,NOGAE,NIRRI,PA,P,C,EE B,R,   ,AF, ,AKN,PA,D, ,      ,2957,0100,2709,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I12,OSKOE,OSKOE,PA,E,A,E  A, ,   ,IF, ,AKN,PA,D, ,      ,0518,0100,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I12,OSKOE,ZAMOM,PA,E,A,E   ,L,   ,AF, ,AKN,PA,D, ,      ,0260,0100,0518,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I12,OSKOE,NIRRI,PA,P,C,EE B,L,   ,AF, ,AKN,PA,D, ,      ,2957,0100,0260,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I12,YEYYU,YEYYU,PA,E,A,E  A, ,   ,IF, ,AKN,PA,D, ,      ,2709,0100,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I12,YEYYU,NIRRI,PA,P,C,EE B,R,   ,AF, ,AKN,PA,D, ,      ,2957,0100,2709,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I12,ZAMOM,ZAMOM,PA,E,A,E  A, ,   ,IF, ,AKN,PA,D, ,      ,0260,0100,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I12,ZAMOM,NIRRI,PA,P,C,EE B,L,   ,AF, ,AKN,PA,D, ,      ,2957,0100,0260,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I12, ,NIRRI,PA,P,C,E  I, ,   ,IF, ,IAKN,PA,P,I,      ,2958,0153,    ,    ,J,02000,01700,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I12, ,KINGE,PA,P,C,E  F, ,   ,CF, ,IAKN,PA,P,I,      ,2959,0066,1160,0087,H,01700,01700,     , ,   ,-300,   ,AKN,PA,D, ,A,0,N,S;
APPCH:030,I,I12, ,RW12,PA,P,G,GY M, ,   ,CF, ,IAKN,PA,P,I,      ,2959,0016,1160,0049, ,00126,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I12, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1158,    ,+,00500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I12, ,AKN,PA,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I12, ,AKN,PA,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,1160,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,L12,AKN,AKN,PA,D, ,VE A,R,   ,PI, ,AKN,PA,D, ,      ,0000,0000,2508,0150,+,02000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L12,NOGAE,NOGAE,PA,E,A,E  A, ,   ,IF, ,AKN,PA,D, ,      ,2101,0100,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L12,NOGAE,YEYYU,PA,E,A,E   ,R,   ,AF, ,AKN,PA,D, ,      ,2709,0100,2101,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L12,NOGAE,NIRRI,PA,P,C,EE B,R,   ,AF, ,AKN,PA,D, ,      ,2957,0100,2709,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L12,OSKOE,OSKOE,PA,E,A,E  A, ,   ,IF, ,AKN,PA,D, ,      ,0518,0100,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L12,OSKOE,ZAMOM,PA,E,A,E   ,L,   ,AF, ,AKN,PA,D, ,      ,0260,0100,0518,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L12,OSKOE,NIRRI,PA,P,C,EE B,L,   ,AF, ,AKN,PA,D, ,      ,2957,0100,0260,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L12,YEYYU,YEYYU,PA,E,A,E  A, ,   ,IF, ,AKN,PA,D, ,      ,2709,0100,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L12,YEYYU,NIRRI,PA,P,C,EE B,R,   ,AF, ,AKN,PA,D, ,      ,2957,0100,2709,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L12,ZAMOM,ZAMOM,PA,E,A,E  A, ,   ,IF, ,AKN,PA,D, ,      ,0260,0100,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L12,ZAMOM,NIRRI,PA,P,C,EE B,L,   ,AF, ,AKN,PA,D, ,      ,2957,0100,0260,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L12, ,NIRRI,PA,P,C,E  I, ,   ,IF, ,IAKN,PA,P,I,      ,2958,0153,    ,    ,+,02000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L12, ,KINGE,PA,P,C,E  F, ,   ,CF, ,IAKN,PA,P,I,      ,2959,0066,1160,0087,+,01700,     ,     , ,   ,    ,   ,AKN,PA,D, ,A,0,D,S;
APPCH:021,L,L12, ,ZOPUB,PA,P,C,E S , ,   ,CF, ,IAKN,PA,P,I,      ,2959,0030,1160,0035,+,00560,     ,     , ,   ,-301,   , , , , , ,0,D,S;
APPCH:030,L,L12, ,RW12,PA,P,G,GY M, ,   ,CF, ,IAKN,PA,P,I,      ,2959,0016,1160,0014, ,00126,     ,     , ,   ,-301,   , , , , , ,0,D,S;
APPCH:040,L,L12, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1158,    ,+,00500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L12, ,AKN,PA,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,L,L12, ,AKN,PA,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,1160,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R12,DUPYA,DUPYA,PA,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1156,0060,+,02000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R12,EXIPE,EXIPE,PA,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R12,EXIPE,DUPYA,PA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,0276,0066,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R12,FOMUT,FOMUT,PA,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R12,FOMUT,DUPYA,PA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,2057,0060,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R12, ,DUPYA,PA,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R12, ,HEXES,PA,P,C,E  F, ,031,TF, , , , , ,      ,    ,    ,1156,0061,+,01700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R12, ,RW12,PA,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1157,0049, ,00115,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R12, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1157,    ,+,00317,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R12, ,FELUM,PA,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R12, ,JUTAN,PA,P,C,E   ,R,   ,TF,Y, , , , ,      ,    ,    ,2059,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R12, ,OLLER,PA,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,2667,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:080,R,R12, ,OLLER,PA,E,A,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0301,0060,+,03000,     ,     ,-,230,    ,   , , , , , ,A,J,S;
APPCH:010,A,R30,GAKKE,GAKKE,PA,P,C,EE A,L,   ,HF, , , , , ,      ,    ,    ,2961,0060,+,03200,     ,18000,-,230,    ,   , , , , , ,A,J,S;
APPCH:010,A,R30,HENAS,HENAS,PA,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
