APPCH:010,A,B19,EMQIF,EMQIF,K5,E,A,E  A, ,   ,FC, ,IMT,K5,D, ,      ,3514,0160,1000,0049,+,03400,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,B19,EMQIF,IZLAR,K5,P,C,EE  ,R,   ,CF, ,IIMT,K5,P,I,      ,0097,0100,1900,0042,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,B,B19, ,IZLAR,K5,P,C,E  I, ,   ,IF, ,IIMT,K5,P,I,      ,0097,0100,    ,    ,+,03400,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,B,B19, ,NOODL,K5,P,C,E  F, ,   ,CF, ,IIMT,K5,P,I,      ,0097,0050,1900,0050,+,02900,     ,     , ,   ,    ,   ,IMT,K5,D, , ,0,D,S;
APPCH:030,B,B19, ,MA19,K5,P,C,E  M, ,   ,CF, ,IIMT,K5,P,I,      ,0100,0005,1900,0045, ,01466,     ,     , ,   ,-299,   , , , , , ,0,D,S;
APPCH:040,B,B19, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1900,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,B,B19, ,IMT,K5,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,B,B19, ,IMT,K5,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1910,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I01,IMT,IMT,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I01,IMT,OMOLE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I01,IMT,OMOLE,K5,P,C,EE A,L,   ,PI, ,IMT,K5,D, ,      ,1905,0058,2350,0100,+,03100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I01, ,CFVPH,K5,P,C,E  I, ,   ,IF, ,IIMT,K5,P,I,      ,1897,0128,    ,    ,J,03100,02900,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I01, ,OMOLE,K5,P,C,E  F, ,   ,CF, ,IIMT,K5,P,I,      ,1897,0068,0100,0060,H,02900,02900,     , ,   ,-298,   ,IMT,K5,D, , ,0,N,S;
