SID:010,2,BALU5C,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00550,     ,06000, ,   ,    ,   ,PRT,LI,D, , , , , ;
SID:020,2,BALU5C,RW05,RQ602,LI,P,C,E   ,L,   ,CF,Y,PRT,LI,D, ,      ,3052,0040,2700,0030,+,03000,     ,     ,-,140,    ,   , , , , , , , , ;
SID:030,2,BALU5C,RW05,D305K,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BALU5C,RW05,D305S,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL100,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,BALU5C,RW05,BALUK,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BALU5F,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00550,     ,06000, ,   ,    ,   ,PRT,LI,D, , , , , ;
SID:020,4,BALU5F,RW05, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BALU5F,RW05,RQ601,LI,P,C,EB  , ,   ,CF, ,PRT,LI,D, ,      ,2680,0070,2690,0020,+,03000,     ,     ,-,140,    ,   , , , , , , , , ;
SID:010,4,BALU5F,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00520,     ,06000,-,210,    ,   ,PRT,LI,D, , , , , ;
SID:030,4,BALU5F,RW23,RQ601,LI,P,C,EB  , ,   ,CF, ,PRT,LI,D, ,      ,2680,0070,2690,0060,+,03000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,5,BALU5F, ,RQ601,LI,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,06000,-,210,    ,   ,LIRQ,LI,P,A, , , , ;
SID:015,5,BALU5F, ,RQ603,LI,P,C,EY  , ,   ,CF, ,PRT,LI,D, ,      ,3042,0111,3600,0060,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,5,BALU5F, ,LOMED,LI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BALU5F, ,RQ606,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BALU5F, ,BALUK,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:008,5,BALU5G,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00550,     ,06000, ,   ,    ,   ,LIRQ,LI,P,A, , , , ;
SID:010,5,BALU5G,RW05,RQ602,LI,P,C,E   ,L,   ,CF,Y,PRT,LI,D, ,      ,3042,0040,2700,0030,+,03000,     ,     ,-,140,    ,   , , , , , , , , ;
SID:015,5,BALU5G,RW05,RQ603,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BALU5G,RW05,RQ604,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL100,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BALU5G,RW05,BALUK,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BALU5H,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00550,     ,06000, ,   ,    ,   ,PRT,LI,D, , , , , ;
SID:020,1,BALU5H,RW05, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,BALU5H,RW05,RQ601,LI,P,C,EB  , ,   ,CF, ,PRT,LI,D, ,      ,2690,0070,2690,0020,+,03000,     ,     ,-,140,    ,   , , , , , , , , ;
SID:010,1,BALU5H,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00520,     ,06000,-,210,    ,   ,PRT,LI,D, , , , , ;
SID:030,1,BALU5H,RW23,RQ601,LI,P,C,EE  , ,   ,CF, ,PRT,LI,D, ,      ,2680,0070,2690,0060,+,03000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,2,BALU5H, ,RQ601,LI,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,06000, ,   ,    ,   ,PRT,LI,D, , , , , ;
SID:015,2,BALU5H, ,D305K,LI,P,C,EY  ,R,   ,CF, ,PRT,LI,D, ,      ,3052,0110,3600,0060,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,2,BALU5H, ,D305S,LI,P,C,E   , ,   ,CF, ,PRT,LI,D, ,      ,3052,0190,3050,0080,B,FL140,FL100,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BALU5H, ,BALUK,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BALU5M,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00550,     ,06000, ,   ,    ,   ,PRT,LI,D, , , , , ;
SID:020,4,BALU5M,RW05, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BALU5M,RW05,RQ601,LI,P,C,EB  , ,   ,CF, ,PRT,LI,D, ,      ,2680,0070,2690,0020,+,03000,     ,     ,-,140,    ,   , , , , , , , , ;
SID:010,4,BALU5M,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00520,     ,06000,-,210,    ,   ,PRT,LI,D, , , , , ;
SID:030,4,BALU5M,RW23,RQ601,LI,P,C,EB  , ,   ,CF, ,PRT,LI,D, ,      ,2680,0070,2690,0060,+,03000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,5,BALU5M, ,RQ601,LI,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,06000,-,210,    ,   ,LIRQ,LI,P,A, , , , ;
SID:015,5,BALU5M, ,RQ603,LI,P,C,EY  ,R,   ,CF, ,PRT,LI,D, ,      ,3042,0111,3600,0060,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,BALU5M, ,RQ604,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL100,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BALU5M, ,BALUK,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BIKT5H,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00550,     ,06000, ,   ,    ,   ,PRT,LI,D, , , , , ;
SID:020,1,BIKT5H,RW05, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,BIKT5H,RW05,RQ601,LI,P,C,EB  , ,   ,CF, ,PRT,LI,D, ,      ,2690,0070,2690,0020,+,03000,     ,     ,-,140,    ,   , , , , , , , , ;
SID:010,1,BIKT5H,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00520,     ,06000,-,210,    ,   ,PRT,LI,D, , , , , ;
SID:030,1,BIKT5H,RW23,RQ601,LI,P,C,EB  , ,   ,CF, ,PRT,LI,D, ,      ,2680,0070,2690,0060,+,03000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,2,BIKT5H, ,RQ601,LI,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,06000, ,   ,    ,   ,PRT,LI,D, , , , , ;
SID:020,2,BIKT5H, ,PRT,LI,D, ,V   ,R,   ,CF,Y,PRT,LI,D, ,      ,0000,0000,1150,0070,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,BIKT5H, ,D050L,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BIKT5H, ,BIKTU,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BIKT5M,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00550,     ,06000, ,   ,    ,   ,PRT,LI,D, , , , , ;
SID:020,4,BIKT5M,RW05, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BIKT5M,RW05,RQ601,LI,P,C,EB  , ,   ,CF, ,PRT,LI,D, ,      ,2680,0070,2690,0020,+,03000,     ,     ,-,140,    ,   , , , , , , , , ;
SID:010,4,BIKT5M,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00520,     ,06000,-,210,    ,   ,PRT,LI,D, , , , , ;
SID:030,4,BIKT5M,RW23,RQ601,LI,P,C,EB  , ,   ,CF, ,PRT,LI,D, ,      ,2680,0070,2690,0060,+,03000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,5,BIKT5M, ,RQ601,LI,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,06000,-,210,    ,   ,LIRQ,LI,P,A, , , , ;
SID:015,5,BIKT5M, ,RQ609,LI,P,C,E   ,R,   ,CF,Y,PRT,LI,D, ,      ,0487,0084,0800,0130, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,BIKT5M, ,RQ611,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BIKT5M, ,BIKTU,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,GAVR5H,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00550,     ,06000, ,   ,    ,   ,PRT,LI,D, , , , , ;
SID:020,1,GAVR5H,RW05, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,GAVR5H,RW05,RQ601,LI,P,C,EB  , ,   ,CF, ,PRT,LI,D, ,      ,2690,0070,2690,0020,+,03000,     ,     ,-,140,    ,   , , , , , , , , ;
SID:010,1,GAVR5H,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00520,     ,06000,-,210,    ,   ,PRT,LI,D, , , , , ;
SID:030,1,GAVR5H,RW23,RQ601,LI,P,C,EB  , ,   ,CF, ,PRT,LI,D, ,      ,2680,0070,2690,0060,+,03000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:005,2,GAVR5H, ,RQ601,LI,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,06000, ,   ,    ,   ,PRT,LI,D, , , , , ;
SID:010,2,GAVR5H, ,PRT,LI,D, ,V   ,R,   ,CF,Y,PRT,LI,D, ,      ,0000,0000,1150,0070,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,2,GAVR5H, ,D092K,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GAVR5H, ,GAVRA,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GAVR5M,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00550,     ,06000, ,   ,    ,   ,PRT,LI,D, , , , , ;
SID:020,4,GAVR5M,RW05, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,GAVR5M,RW05,RQ601,LI,P,C,EB  , ,   ,CF, ,PRT,LI,D, ,      ,2680,0070,2690,0020,+,03000,     ,     ,-,140,    ,   , , , , , , , , ;
SID:010,4,GAVR5M,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00520,     ,06000,-,210,    ,   ,PRT,LI,D, , , , , ;
SID:030,4,GAVR5M,RW23,RQ601,LI,P,C,EB  , ,   ,CF, ,PRT,LI,D, ,      ,2680,0070,2690,0060,+,03000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,5,GAVR5M, ,RQ601,LI,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,06000,-,210,    ,   ,LIRQ,LI,P,A, , , , ;
SID:015,5,GAVR5M, ,PRT,LI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
