SID:010,2,KAKA1A,RW02,NC025,SA,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,08000, ,   ,    ,   ,CAT,SA,D, , , , , ;
SID:020,2,KAKA1A,RW02,CAT,SA,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,KAKA1A,RW02,KOPLO,SA,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KAKA1A,RW02,D234T,SA,P,C,E   ,R,   ,AF, ,CAT,SA,D, ,      ,2338,0200,1930,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KAKA1A,RW02,KAKAN,SA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KAKA1C,RW02,NC025,SA,P,C,EY  , ,010,CF, ,CAT,SA,D, ,      ,0151,0036,0180,0035,+,02400,     ,08000,-,220,    ,   ,SANC,SA,P,A, , , , ;
SID:020,5,KAKA1C,RW02,GELEX,SA,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,KAKA1C,RW02,KAKAN,SA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KAKA1E,RW20, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1980,    ,+,02500,     ,08000, ,   ,    ,   ,CAT,SA,D, , , , , ;
SID:020,2,KAKA1E,RW20,KOPLO,SA,P,C,E C , ,   ,CF, ,CAT,SA,D, ,      ,1931,0200,1930,0190,+,06300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KAKA1E,RW20,D234T,SA,P,C,E   ,R,   ,AF, ,CAT,SA,D, ,      ,2338,0200,1930,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KAKA1E,RW20,KAKAN,SA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KAKA1G,RW20,ESUBI,SA,P,C,EY  , ,010,CF, ,CAT,SA,D, ,      ,1980,0064,1980,0050,+,02800,     ,08000,-,220,    ,   ,SANC,SA,P,A, , , , ;
SID:020,5,KAKA1G,RW20,KOPLO,SA,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KAKA1G,RW20,KAKAN,SA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LITO1A,RW02,NC025,SA,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,08000, ,   ,    ,   ,CAT,SA,D, , , , , ;
SID:020,2,LITO1A,RW02,CAT,SA,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,LITO1A,RW02,KOPLO,SA,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LITO1A,RW02,D160T,SA,P,C,E   ,L,   ,AF, ,CAT,SA,D, ,      ,1592,0200,1930,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LITO1A,RW02,LITOR,SA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LITO1C,RW02,NC025,SA,P,C,EY  , ,010,CF, ,CAT,SA,D, ,      ,0151,0036,0180,0035,+,02400,     ,08000,-,220,    ,   ,SANC,SA,P,A, , , , ;
SID:020,5,LITO1C,RW02,GELEX,SA,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,LITO1C,RW02,KOPLO,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LITO1C,RW02,LITOR,SA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LITO1E,RW20, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1980,    ,+,02500,     ,08000, ,   ,    ,   ,CAT,SA,D, , , , , ;
SID:020,2,LITO1E,RW20,KOPLO,SA,P,C,E C , ,   ,CF, ,CAT,SA,D, ,      ,1931,0200,1930,0190,+,06300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LITO1E,RW20,D160T,SA,P,C,E   ,L,   ,AF, ,CAT,SA,D, ,      ,1592,0200,1930,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LITO1E,RW20,LITOR,SA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LITO1G,RW20,ESUBI,SA,P,C,EY  , ,010,CF, ,CAT,SA,D, ,      ,1980,0064,1980,0050,+,02800,     ,08000,-,220,    ,   ,SANC,SA,P,A, , , , ;
SID:020,5,LITO1G,RW20,KOPLO,SA,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LITO1G,RW20,LITOR,SA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SORT1A,RW02,NC025,SA,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,08000, ,   ,    ,   ,CAT,SA,D, , , , , ;
SID:020,2,SORT1A,RW02,NC013,SA,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SORT1A,RW02,SORTI,SA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SORT1C,RW02,NC025,SA,P,C,EY  , ,010,CF, ,CAT,SA,D, ,      ,0151,0036,0180,0035,+,02400,     ,08000,-,220,    ,   ,SANC,SA,P,A, , , , ;
