SID:010,2,DALO1A,RW09, , , , ,    , ,   ,VD, ,MNS,SB,D, ,      ,    ,    ,0930,0152, ,     ,     ,04000, ,   ,    ,   ,MNS,SB,D, , , , , ;
SID:020,2,DALO1A,RW09,DALOD,SB,E,A,EE  ,L,   ,AF, ,MNS,SB,D, ,      ,0808,0152,1200,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,DALO1A,AGTAL,DALOD,SB,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,MNS,SB,D, , , , , ;
SID:020,3,DALO1A,AGTAL,MNS01,SB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,3,DALO1A,AGTAL,AGTAL,SB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,DALO1A,BINAS,DALOD,SB,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,MNS,SB,D, , , , , ;
SID:020,3,DALO1A,BINAS,MNS03,SB,E,A,E   ,L,   ,AF, ,MNS,SB,D, ,      ,0561,0152,0810,    ,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,DALO1A,BINAS,MNS07,SB,E,A,E   ,L,   ,AF, ,MNS,SB,D, ,      ,3518,0152,0570,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,3,DALO1A,BINAS,EDSAM,SB,E,A,E   ,L,   ,AF, ,MNS,SB,D, ,      ,3070,0152,3520,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,3,DALO1A,BINAS,BINAS,SB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,DALO1A,ISIVA,DALOD,SB,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,MNS,SB,D, , , , , ;
