APPCH:010,A,R10,LOLDU,LOLDU,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R10,LOLDU,SUVNU,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R10,OVBUK,OVBUK,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R10,OVBUK,SUVNU,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R10, ,SUVNU,CY,P,C,E  D, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R10, ,PIKTO,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1000,0060,+,03600,     ,     , ,   ,    ,   ,RW10,CY,P,G, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R10, ,RW10,CY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1000,0048, ,01954,     ,     , ,   ,-324,   , , , , , ,B,J,S;
APPCH:040,R,R10, ,VIVEL,CY,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R10, ,VIVEL,CY,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,1000,T010, ,     ,     ,     ,-,250,    ,   , , , , , ,B,J,S;
APPCH:010,A,R28,OLUSO,OLUSO,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R28,OLUSO,ROVKI,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R28,VINGO,VINGO,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R28,VINGO,ROVKI,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R28, ,ROVKI,CY,P,C,E  D, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R28, ,HAGAT,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2800,0060,+,03500,     ,     , ,   ,    ,   ,RW28,CY,P,G, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R28, ,RW28,CY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2800,0048, ,01962,     ,     , ,   ,-302,   , , , , , ,B,J,S;
APPCH:040,R,R28, ,NOXIK,CY,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R28, ,NOXIK,CY,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,2800,T010, ,     ,     ,     ,-,250,    ,   , , , , , ,B,J,S;
RWY:RW10 ,     ,      ,01904, ,    , ,   ;N55174653,W114472120,0000;
RWY:RW28 ,     ,      ,01912, ,    , ,   ;N55172492,W114460336,0557;
