APPCH:010,A,D05,BONBY,BONBY,EG,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D05,BONBY,D337N,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D05,BONBY,D337L,EG,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D05,BONBY,D303L,EG,P,C,E   ,L,   ,AF, ,INS,EG,D, ,      ,3021,0120,3370,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D05,BONBY,D245L,EG,P,C,E   ,L,   ,AF, ,INS,EG,D, ,      ,2450,0120,3030,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,A,D05,BONBY,FD05,EG,P,C,EE  , ,   ,CF, ,INS,EG,D, ,      ,2350,0089,0550,0040,+,02700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D05,INBA1,INBAS,EG,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D05,INBA1,INS40,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D05,INBA1,D189Y,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D05,INBA1,D189P,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D05,INBA1,D189N,EG,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,A,D05,INBA1,D211N,EG,P,C,E   ,R,   ,AF, ,INS,EG,D, ,      ,2110,0140,1890,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,A,D05,INBA1,D227N,EG,P,C,E   ,R,   ,AF, ,INS,EG,D, ,      ,2270,0140,2110,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:080,A,D05,INBA1,FD05,EG,P,C,EE  , ,   ,CF, ,INS,EG,D, ,      ,2350,0089,0550,0060,+,02700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D05,INBA2,INBAS,EG,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D05,INBA2,INS40,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D05,INBA2,D189Y,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D05,INBA2,GUSSI,EG,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D05,INBA2,D189N,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,A,D05,INBA2,D189L,EG,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,A,D05,INBA2,D211L,EG,P,C,E   ,R,   ,AF, ,INS,EG,D, ,      ,2110,0120,1890,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
