APPCH:010,A,R17,BLEDS,BLEDS,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R17,BLEDS,COLOD,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2620,0100,+,06200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R17,COLOD,COLOD,K2,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1718,0070,+,06200,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R17,LUCII,LUCII,K2,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R17,LUCII,COLOD,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0817,0100,+,06200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R17, ,COLOD,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06200,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R17, ,TECOB,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1718,0080,+,05000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R17, ,STARP,K2,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,1718,0020,V,04340,04357,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R17, ,RW17,K2,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1718,0020, ,03722,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R17, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1718,    ,+,03877,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R17, ,GUDSE,K2,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,06600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R17, ,GUDSE,K2,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,3518,0070,+,06600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,CAREE,CAREE,K2,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R35,CAREE,GUDSE,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0817,0100,+,06600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,DLFRD,DLFRD,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R35,DLFRD,GUDSE,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2620,0100,+,06600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,GUDSE,GUDSE,K2,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,3518,0070,+,06600,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R35, ,GUDSE,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06600,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R35, ,HAGLA,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3518,0080,+,05400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R35, ,RW35,K2,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,3518,0054, ,03689,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R35, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3518,    ,+,03903,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R35, ,COLOD,K2,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,06200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R35, ,COLOD,K2,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,1718,0070,+,06200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW17 ,     ,+10988,03677,R,    , ,   ;N40062810,W102142833,0000;
RWY:RW35 ,     ,+10866,03637,R,    , ,   ;N40053476,W102142811,0000;
