SID:010,5,ESUR1C,RW13,ZM052,SA,P,C,E   , ,010,CF, ,MDP,SA,D, ,      ,1319,0066,1300,0057, ,     ,     ,03000, ,   ,    ,   ,SAZM,SA,P,A, , , , ;
SID:020,5,ESUR1C,RW13,ZM053,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ESUR1C,RW13,OSEXI,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ESUR1C,RW13,ZM056,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ESUR1C,RW13,ESURO,SA,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ESUR1G,RW31, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,3100,    ,+,01500,     ,03000, ,   ,    ,   ,SAZM,SA,P,A, , , , ;
SID:020,5,ESUR1G,RW31,ESURO,SA,E,A,EEC , ,010,CF, ,MDP,SA,D, ,      ,3057,0301,3040,0280, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PULP1C,RW13, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1300,    ,+,01500,     ,03000, ,   ,    ,   ,SAZM,SA,P,A, , , , ;
SID:020,5,PULP1C,RW13,ZM060,SA,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PULP1C,RW13,PULPA,SA,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PULP1D,RW13, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1300,    ,+,01500,     ,03000, ,   ,    ,   ,SAZM,SA,P,A, , , , ;
SID:020,5,PULP1D,RW13,ZM092,SA,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
