SID:010,5,ALDO1A,RW15,FI386,SB,P,C,EY  , ,010,CF, ,FOZ,SB,D, ,      ,1477,0118,1480,0110, ,     ,     ,04000,-,210,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,5,ALDO1A,RW15,ALDOS,SG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALDO1B,RW33,FI001,SB,P,C,EY  , ,010,CF, ,FOZ,SB,D, ,      ,3276,0044,3280,0050, ,     ,     ,04000,-,210,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,5,ALDO1B,RW33,FI006,SB,P,C,E   ,L,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALDO1B,RW33,ALDOS,SG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALGE1A,RW15,FI386,SB,P,C,EY  , ,010,CF, ,FOZ,SB,D, ,      ,1477,0118,1480,0110, ,     ,     ,04000,-,210,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,5,ALGE1A,RW15,FI004,SG,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALGE1A,RW15,ALGEL,SG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALGE1B,RW33,FI001,SB,P,C,EY  , ,010,CF, ,FOZ,SB,D, ,      ,3276,0044,3280,0050, ,     ,     ,04000,-,210,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,5,ALGE1B,RW33,ALGEL,SG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,COST1A,RW15,FI386,SB,P,C,EY  , ,010,CF, ,FOZ,SB,D, ,      ,1477,0118,1480,0110, ,     ,     ,04000,-,210,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,5,COST1A,RW15,FI004,SG,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,COST1A,RW15,COSTA,SG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,COST1B,RW33,FI001,SB,P,C,EY  , ,010,CF, ,FOZ,SB,D, ,      ,3276,0044,3280,0050, ,     ,     ,04000,-,210,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,5,COST1B,RW33,COSTA,SG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DIDO1A,RW15,FI003,SB,P,C,EY  , ,010,CF, ,FOZ,SB,D, ,      ,1476,0068,1480,0050, ,     ,     ,04000,-,210,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,5,DIDO1A,RW15,KAMIL,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DIDO1A,RW15,DIDOM,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GEBU1A,RW15,FI386,SB,P,C,EY  , ,010,CF, ,FOZ,SB,D, ,      ,1477,0118,1480,0110, ,     ,     ,04000,-,210,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,5,GEBU1A,RW15,KOLNA,SA,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GEBU1A,RW15,GEBUN,SA,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GEBU1B,RW33,FI001,SB,P,C,EY  , ,010,CF, ,FOZ,SB,D, ,      ,3276,0044,3280,0050, ,     ,     ,04000,-,210,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,5,GEBU1B,RW33,FI006,SB,P,C,E   ,L,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GEBU1B,RW33,KOLNA,SA,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GEBU1B,RW33,GEBUN,SA,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IVSO1B,RW33,FI001,SB,P,C,EY  , ,010,CF, ,FOZ,SB,D, ,      ,3276,0044,3280,0050, ,     ,     ,04000,-,210,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,5,IVSO1B,RW33,FI002,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IVSO1B,RW33,IVSOB,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KAMI1A,RW15,FI003,SB,P,C,EY  , ,010,CF, ,FOZ,SB,D, ,      ,1476,0068,1480,0050, ,     ,     ,04000,-,210,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,5,KAMI1A,RW15,KAMIL,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KAMI1B,RW33,FI001,SB,P,C,EY  , ,010,CF, ,FOZ,SB,D, ,      ,3276,0044,3280,0050, ,     ,     ,04000,-,210,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,5,KAMI1B,RW33,FI002,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KAMI1B,RW33,KAMIL,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1480,    ,+,02000,     ,04000, ,   ,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,1,OMNI,RW15, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1480,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3280,    ,+,02000,     ,04000, ,   ,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,1,OMNI,RW33, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3280,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UDEN1A,RW15,FI386,SB,P,C,EY  , ,010,CF, ,FOZ,SB,D, ,      ,1477,0118,1480,0110, ,     ,     ,04000,-,210,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,5,UDEN1A,RW15,FI004,SG,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,UDEN1A,RW15,UDENO,SG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UDEN1B,RW33,FI001,SB,P,C,EY  , ,010,CF, ,FOZ,SB,D, ,      ,3276,0044,3280,0050, ,     ,     ,04000,-,210,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,5,UDEN1B,RW33,FI006,SB,P,C,E   ,L,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,UDEN1B,RW33,UDENO,SG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UPOR1A,RW15,FI003,SB,P,C,EY  , ,010,CF, ,FOZ,SB,D, ,      ,1476,0068,1480,0050, ,     ,     ,04000,-,210,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,5,UPOR1A,RW15,UPORU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UPOR1B,RW33,FI001,SB,P,C,EY  , ,010,CF, ,FOZ,SB,D, ,      ,3276,0044,3280,0050, ,     ,     ,04000,-,210,    ,   ,SBFI,SB,P,A, , , , ;
SID:020,5,UPOR1B,RW33,FI002,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,UPOR1B,RW33,UPORU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ANBA1A,DIDOM,DIDOM,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBFI,SB,P,A, , , , ;
STAR:040,4,ANBA1A,DIDOM,ANBAV,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ANBA1A,ILMIS,ILMIS,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBFI,SB,P,A, , , , ;
STAR:040,4,ANBA1A,ILMIS,ANBAV,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ANBA1A,NELUP,NELUP,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBFI,SB,P,A, , , , ;
STAR:030,4,ANBA1A,NELUP,ANBAV,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ANBA1A,UPORU,UPORU,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBFI,SB,P,A, , , , ;
STAR:030,4,ANBA1A,UPORU,ANBAV,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ANBA1A,VUGLA,VUGLA,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBFI,SB,P,A, , , , ;
STAR:020,4,ANBA1A,VUGLA,ANBAV,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
