APPCH:010,A,R05,HIREL,HIREL,K5,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,0463,0040,+,03400,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R05, ,HIREL,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R05, ,JOVIK,K5,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,0463,0060,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT:N,          ,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R05, ,YESUL,K5,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,0464,0025,V,01680,01698,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:030,R,R05, ,RW05,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,0464,0021, ,01029,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R05, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0464,    ,+,01360,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R05, ,OPGIH,K5,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R05, ,OPGIH,K5,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,2266,0040,+,03400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R14,LILTS,LILTS,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1375,0040,+,03400,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R14, ,LILTS,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R14, ,ECUCE,K5,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,1375,0060,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT:N,          ,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R14, ,OYXUP,K5,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,1375,0030,V,01520,01537,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:030,R,R14, ,RW14,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1375,0016, ,01027,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R14, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1375,    ,+,01340,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R14, ,OYORO,K5,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
