SID:010,2,DGO5K,RW29, , , , ,    , ,   ,VD, ,LPA,LE,D, ,      ,    ,    ,2900,0050, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,DGO5K,RW29, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2370,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,DGO5K,RW29,INDEL,LE,E,A,E C , ,   ,CF, ,LPA,LE,D, ,      ,2692,0168,2690,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DGO5K,RW29,DGO,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DGO6N,RW11, , , , ,    , ,   ,VD, ,LPA,LE,D, ,      ,    ,    ,1100,0060, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,DGO6N,RW11,LPA,LE,D, ,V   ,R,   ,CF,Y,LPA,LE,D, ,      ,0000,0000,3350,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,DGO6N,RW11,INDEL,LE,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DGO6N,RW11,DGO,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GARV1J,RW11, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1100,    ,+,01700,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,GARV1J,RW11, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1430,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,GARV1J,RW11,DGO39,LE,P,C,EY  , ,   ,CF, ,DGO,LE,D, ,      ,0980,0390,0980,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GARV1J,RW11,PPN35,LE,P,C,E   ,R,   ,CF, ,PPN,LE,D, ,      ,2064,0350,2070,0070,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GARV1J,RW11,GARVU,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GARV1L,RW29, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2900,    ,+,02500,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,GARV1L,RW29,D090X,LE,P,C,EY  ,L,   ,CF,Y,DGO,LE,D, ,      ,0900,0240,0900,0020, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,GARV1L,RW29, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GARV1L,RW29,DGO39,LE,P,C,EY  , ,   ,CF, ,DGO,LE,D, ,      ,0980,0390,0980,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GARV1L,RW29,PPN35,LE,P,C,E   ,R,   ,CF, ,PPN,LE,D, ,      ,2064,0350,2070,0070,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GARV1L,RW29,GARVU,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GARV3K,RW29, , , , ,    , ,   ,VD, ,LPA,LE,D, ,      ,    ,    ,2900,0050, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,GARV3K,RW29,LPA,LE,D, ,V   ,L,   ,CF,Y,LPA,LE,D, ,      ,0000,0000,0620,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GARV3K,RW29,GARVU,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL075,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GARV4N,RW11, , , , ,    , ,   ,VD, ,LPA,LE,D, ,      ,    ,    ,1100,0060, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,GARV4N,RW11, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1970,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GARV4N,RW11,GARVU,LE,E,A,EEC , ,   ,CF, ,LPA,LE,D, ,      ,1474,0206,1470,0120,+,FL075,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MIRP1K,RW29, , , , ,    , ,   ,VD, ,LPA,LE,D, ,      ,    ,    ,2900,0050, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,MIRP1K,RW29,LPA,LE,D, ,V   ,L,   ,CF,Y,LPA,LE,D, ,      ,0000,0000,0620,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MIRP1K,RW29,MIRPO,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL085,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MIRP2N,RW11, , , , ,    , ,   ,VD, ,LPA,LE,D, ,      ,    ,    ,1100,0060, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:015,2,MIRP2N,RW11,LPA,LE,D, ,V   ,R,   ,CF,Y,LPA,LE,D, ,      ,0000,0000,3350,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,MIRP2N,RW11,MIRPO,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL085,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VEGE3K,RW29, , , , ,    , ,   ,VD, ,LPA,LE,D, ,      ,    ,    ,2900,0050, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,VEGE3K,RW29,LPA,LE,D, ,V   ,L,   ,CF,Y,LPA,LE,D, ,      ,0000,0000,0620,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VEGE3K,RW29,VEGEL,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL085,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VEGE4N,RW11, , , , ,    , ,   ,VD, ,LPA,LE,D, ,      ,    ,    ,1100,0060, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,VEGE4N,RW11,LPA,LE,D, ,V   ,R,   ,CF,Y,LPA,LE,D, ,      ,0000,0000,3350,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VEGE4N,RW11,VEGEL,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL085,     ,     , ,   ,    ,   , , , , , , , , ;
