APPCH:010,A,R14,CAPVA,CAPVA,K2,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R14,CAPVA,ECUDI,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2337,0100,+,07400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R14,DEKTE,DEKTE,K2,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R14,DEKTE,ECUDI,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0534,0100,+,07400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R14,ECUDI,ECUDI,K2,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1435,0070,+,07400,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R14, ,ECUDI,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07400,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R14, ,FEPAS,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1435,0074,+,06200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R14, ,GISEY,K2,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,1436,0026,V,05340,05358,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R14, ,RW14,K2,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1436,0023, ,04625,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R14, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1436,    ,+,04845,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R14, ,HARPU,K2,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,07400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R14, ,HARPU,K2,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,3237,0070,+,07400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R32,HARPU,HARPU,K2,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,3237,0070,+,07400,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R32,KASEC,KASEC,K2,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R32,KASEC,HARPU,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2338,0100,+,07400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R32,LAYCE,LAYCE,K2,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R32,LAYCE,HARPU,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0536,0100,+,07400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R32, ,HARPU,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07400,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R32, ,JADEK,K2,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,3237,0078,+,06200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R32, ,RW32,K2,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,3237,0051, ,04562,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R32, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3237,    ,+,04796,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R32, ,ECUDI,K2,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R32, ,ECUDI,K2,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,1435,0070,+,07400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW08 ,     ,      ,04512,D,    , ,   ;N40195803,W103483504,0000;
RWY:RW14 ,     ,+13812,04595,R,    , ,   ;N40204147,W103484209,0000;
RWY:RW17 ,     ,      ,04531,D,    , ,   ;N40202813,W103480269,0000;
RWY:RW26 ,     ,      ,04509,D,    , ,   ;N40195809,W103480318,0000;
RWY:RW32 ,     ,      ,04509,R,    , ,   ;N40195166,W103480692,0000;
RWY:RW35 ,     ,      ,04502,D,    , ,   ;N40193660,W103480267,0000;
