SID:010,5,ASTU2J,RW15C, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1470,    ,+,00740,     ,05000, ,   ,    ,   ,EFKU,EF,P,A, , , , ;
SID:020,5,ASTU2J,RW15C,SOXAS,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ASTU2J,RW15C,ASTUX,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ASTU3C,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1470,    ,+,00740,     ,05000, ,   ,    ,   ,EFKU,EF,P,A, , , , ;
SID:020,5,ASTU3C,RW15,SOXAS,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ASTU3C,RW15,ASTUX,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ASTU3E,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3270,    ,+,00850,     ,05000, ,   ,    ,   ,EFKU,EF,P,A, , , , ;
SID:020,5,ASTU3E,RW33,BEXOT,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,ASTU3E,RW33,NEVMU,EF,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ASTU3E,RW33,OKLAG,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ASTU3E,RW33,ASTUX,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATLU2J,RW15C, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1470,    ,+,00740,     ,05000, ,   ,    ,   ,EFKU,EF,P,A, , , , ;
SID:020,5,ATLU2J,RW15C,SOXAS,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ATLU2J,RW15C,ATLUL,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATLU3C,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1470,    ,+,00740,     ,05000, ,   ,    ,   ,EFKU,EF,P,A, , , , ;
