APPCH:010,A,D14,MAW,MAW,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D14,MAW,POLIE,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D14,MAW,POLIE,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1203,0040,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D14, ,POLIE,K3,P,C,E  I, ,   ,IF, ,MAW,K3,D, ,      ,3003,0165,    ,    ,+,02200,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D14, ,CANOD,K3,P,C,E  F, ,   ,CF, ,MAW,K3,D, ,      ,3003,0105,1203,0060,+,02100,     ,     , ,   ,    ,   ,MAW,K3,D, , ,0, ,S;
APPCH:021,D,D14, ,LYDDR,K3,P,C,E S , ,   ,CF, ,MAW,K3,D, ,      ,3003,0073,1203,0032,+,01000,     ,     , ,   ,-302,   , , , , , ,0, ,S;
APPCH:030,D,D14, ,RW14,K3,P,G,GY M, ,   ,CF, ,MAW,K3,D, ,      ,3003,0050,1203,0023, ,00332,     ,     , ,   ,-302,   , , , , , ,0, ,S;
APPCH:040,D,D14, ,MAW,K3,D, ,VYM , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D14, ,MAW,K3,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,3003,T010,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R14,HARIB,HARIB,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R14,HARIB,HESIK,K3,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,0420,0389,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R14,HARIB,EPOPY,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0465,0050,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R14,MAW,MAW,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R14,MAW,EPOPY,K3,P,C,EY  , ,020,TF, , , , , ,      ,    ,    ,3130,0164,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R14,MAW,EPOPY,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1365,0040,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R14,SOBAW,SOBAW,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R14,SOBAW,FODUM,K3,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,1849,0178,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R14,SOBAW,EPOPY,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2266,0050,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R14, ,EPOPY,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R14, ,ARZOH,K3,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,1365,0060,+,02100,     ,     , ,   ,    ,   ,RW14,K3,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R14, ,IZELU,K3,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,1366,0036,V,00920,00941,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R14, ,RW14,K3,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1366,0019, ,00332,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R14, ,JARKO,K3,P,C,EYM , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R14, ,JARKO,K3,P,C,EE  ,R,020,HM, , , , , ,      ,    ,    ,3167,0040,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R18,CGI,CGI,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R18,CGI,CODED,K3,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,2116,0298,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R18,CGI,GOSTE,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2717,0050,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R18,LEPER,LEPER,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R18,LEPER,ESAGE,K3,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,1326,0264,+,02200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R18,LEPER,GOSTE,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0916,0050,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R18,MAW,MAW,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R18,MAW,GOSTE,K3,P,C,EY  , ,020,TF, , , , , ,      ,    ,    ,3464,0151,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R18,MAW,GOSTE,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1816,0040,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R18, ,GOSTE,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R18, ,RASOE,K3,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,1816,0061,+,02100,     ,     , ,   ,    ,   ,RW18,K3,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R18, ,CUBOP,K3,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,1816,0039,V,00840,00848,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R18, ,RW18,K3,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1816,0016, ,00339,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R18, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1816,    ,+,00544,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R18, ,DROSS,K3,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
